2019-05-24T21:34:36.781887  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 0
25-05-2019--22-02-21  -  [DB] database returned None for page_id: Éomer, passage_idx: 0
25-05-2019--22-02-22  -  [DB] database returned None for page_id: François_Truffaut, passage_idx: 4
25-05-2019--22-02-23  -  [DB] database returned None for page_id: As_Máscaras, passage_idx: 0
25-05-2019--22-02-24  -  [DB] database returned None for page_id: Lasse_Hallström, passage_idx: 1
25-05-2019--22-02-26  -  [DB] database returned None for page_id: 2015_Critérium_du_Dauphiné, passage_idx: 0
25-05-2019--22-02-26  -  [DB] database returned None for page_id: 2013_Critérium_International, passage_idx: 0
25-05-2019--22-02-27  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 0
25-05-2019--22-02-28  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 1
25-05-2019--22-02-28  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 0
25-05-2019--22-02-28  -  [DB] database returned None for page_id: Grégory_Levasseur, passage_idx: 0
25-05-2019--22-02-29  -  [DB] database returned None for page_id: Condé_Nast, passage_idx: 0
25-05-2019--22-02-29  -  [DB] database returned None for page_id: Les_Misérables_-LRB-2012_film-RRB-, passage_idx: 0
25-05-2019--22-02-29  -  [DB] database returned None for page_id: René_Descartes, passage_idx: 0
25-05-2019--22-02-30  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--22-02-36  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-02-37  -  [DB] database returned None for page_id: Éomer, passage_idx: 0
25-05-2019--22-02-38  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 1
25-05-2019--22-02-39  -  [DB] database returned None for page_id: Frédéric_Auguste_Bartholdi, passage_idx: 0
25-05-2019--22-02-41  -  [DB] database returned None for page_id: Führer, passage_idx: 1
25-05-2019--22-02-50  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--22-02-51  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-02-54  -  [DB] database returned None for page_id: Penélope_Cruz, passage_idx: 0
25-05-2019--22-02-56  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
25-05-2019--22-02-56  -  [DB] database returned None for page_id: Ātman_-LRB-Hinduism-RRB-, passage_idx: 0
25-05-2019--22-02-57  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--22-02-57  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-02-57  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 5
25-05-2019--22-02-57  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 1
25-05-2019--22-02-57  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 0
25-05-2019--22-02-59  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-03-01  -  [DB] database returned None for page_id: Ātman_-LRB-Hinduism-RRB-, passage_idx: 0
25-05-2019--22-03-04  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 1
25-05-2019--22-03-05  -  [DB] database returned None for page_id: Atlético_Madrid, passage_idx: 0
25-05-2019--22-03-06  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
25-05-2019--22-03-06  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 3
25-05-2019--22-03-07  -  [DB] database returned None for page_id: Christine_Daaé, passage_idx: 0
25-05-2019--22-03-07  -  [DB] database returned None for page_id: Night_Attack_at_Târgovişte, passage_idx: 0
25-05-2019--22-03-12  -  [DB] database returned None for page_id: Régine_Chassagne, passage_idx: 0
25-05-2019--22-03-12  -  [DB] database returned None for page_id: Stellan_Skarsgård, passage_idx: 0
25-05-2019--22-03-13  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
25-05-2019--22-03-13  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 1
25-05-2019--22-03-16  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--22-03-16  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
25-05-2019--22-03-17  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 0
25-05-2019--22-03-18  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 1
25-05-2019--22-03-19  -  [DB] database returned None for page_id: Régine_Chassagne, passage_idx: 0
25-05-2019--22-03-20  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
25-05-2019--22-03-21  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--22-03-22  -  [DB] database returned None for page_id: Peer_Åström, passage_idx: 2
25-05-2019--22-03-27  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 0
25-05-2019--22-03-27  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--22-03-28  -  [DB] database returned None for page_id: Penélope_Cruz, passage_idx: 0
25-05-2019--22-03-29  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
25-05-2019--22-03-31  -  [DB] database returned None for page_id: Perla_Farías, passage_idx: 0
25-05-2019--22-03-33  -  [DB] database returned None for page_id: Sofía_Vergara, passage_idx: 0
25-05-2019--22-03-33  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-03-34  -  [DB] database returned None for page_id: Régine_Chassagne, passage_idx: 0
25-05-2019--22-03-38  -  [DB] database returned None for page_id: Gdańsk, passage_idx: 24
25-05-2019--22-03-39  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
25-05-2019--22-03-39  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 0
25-05-2019--22-03-42  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
25-05-2019--22-03-44  -  [DB] database returned None for page_id: Charlotte_Brontë, passage_idx: 0
25-05-2019--22-03-44  -  [DB] database returned None for page_id: Charlotte_Brontë, passage_idx: 1
25-05-2019--22-03-45  -  [DB] database returned None for page_id: Frédéric_Auguste_Bartholdi, passage_idx: 0
25-05-2019--22-03-47  -  [DB] database returned None for page_id: Julio_Cortázar, passage_idx: 0
25-05-2019--22-03-48  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-03-49  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 0
25-05-2019--22-03-49  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 0
25-05-2019--22-03-53  -  [DB] database returned None for page_id: Henri_Poincaré, passage_idx: 0
25-05-2019--22-03-53  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-03-55  -  [DB] database returned None for page_id: Sofía_Vergara, passage_idx: 0
25-05-2019--22-03-55  -  [DB] database returned None for page_id: İstanbul_Başakşehir_F.K., passage_idx: 0
25-05-2019--22-03-55  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
25-05-2019--22-03-55  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-03-56  -  [DB] database returned None for page_id: Chris_Pérez, passage_idx: 0
25-05-2019--22-03-58  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
25-05-2019--22-03-59  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--22-04-00  -  [DB] database returned None for page_id: Charlotte_Brontë, passage_idx: 0
25-05-2019--22-04-01  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
25-05-2019--22-04-02  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--22-04-02  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--22-04-04  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
25-05-2019--22-04-05  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 6
25-05-2019--22-04-05  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 0
25-05-2019--22-04-06  -  [DB] database returned None for page_id: Régine_Chassagne, passage_idx: 1
25-05-2019--22-04-06  -  [DB] database returned None for page_id: Régine_Chassagne, passage_idx: 0
25-05-2019--22-04-06  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-04-06  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 2
25-05-2019--22-04-06  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 1
25-05-2019--22-04-06  -  [DB] database returned None for page_id: Sofía_Vergara, passage_idx: 0
25-05-2019--22-04-06  -  [DB] database returned None for page_id: Recep_Tayyip_Erdoğan, passage_idx: 0
25-05-2019--22-04-07  -  [DB] database returned None for page_id: Björn_Ulvaeus, passage_idx: 0
25-05-2019--22-04-08  -  [DB] database returned None for page_id: Yolanda_Saldívar, passage_idx: 0
25-05-2019--22-04-11  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
25-05-2019--22-04-11  -  [DB] database returned None for page_id: Night_Attack_at_Târgovişte, passage_idx: 0
25-05-2019--22-04-17  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
25-05-2019--22-04-18  -  [DB] database returned None for page_id: Ātman_-LRB-Hinduism-RRB-, passage_idx: 0
25-05-2019--22-04-18  -  [DB] database returned None for page_id: Ātman_-LRB-Hinduism-RRB-, passage_idx: 5
25-05-2019--22-04-18  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 0
25-05-2019--22-04-19  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 1
25-05-2019--22-04-20  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--22-04-20  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
25-05-2019--22-04-21  -  [DB] database returned None for page_id: Les_Misérables_-LRB-2012_film-RRB-, passage_idx: 0
25-05-2019--22-04-24  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 1
25-05-2019--22-04-24  -  [DB] database returned None for page_id: Tré_Cool, passage_idx: 0
25-05-2019--22-04-24  -  [DB] database returned None for page_id: Daniela_Hantuchová, passage_idx: 9
25-05-2019--22-04-24  -  [DB] database returned None for page_id: Daniela_Hantuchová, passage_idx: 0
25-05-2019--22-04-26  -  [DB] database returned None for page_id: Ólafur_Arnalds, passage_idx: 0
25-05-2019--22-04-28  -  [DB] database returned None for page_id: Christine_Daaé, passage_idx: 0
25-05-2019--22-04-29  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 19
25-05-2019--22-04-29  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-04-30  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-04-30  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 2
25-05-2019--22-04-30  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 1
25-05-2019--22-04-31  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
25-05-2019--22-04-32  -  [DB] database returned None for page_id: Henri_Poincaré, passage_idx: 0
25-05-2019--22-04-32  -  [DB] database returned None for page_id: Chris_Pérez, passage_idx: 0
25-05-2019--22-04-34  -  [DB] database returned None for page_id: Caché_-LRB-film-RRB-, passage_idx: 0
25-05-2019--22-04-37  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 19
25-05-2019--22-04-39  -  [DB] database returned None for page_id: Björn_Ulvaeus, passage_idx: 0
25-05-2019--22-04-40  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 0
25-05-2019--22-04-42  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--22-04-42  -  [DB] database returned None for page_id: Musée_National_d'Art_Moderne, passage_idx: 1
25-05-2019--22-04-43  -  [DB] database returned None for page_id: Christine_Daaé, passage_idx: 0
25-05-2019--22-04-43  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-04-44  -  [DB] database returned None for page_id: Citadelle_Laferrière, passage_idx: 0
25-05-2019--22-04-44  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 0
25-05-2019--22-04-44  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 6
25-05-2019--22-04-44  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 8
25-05-2019--22-04-44  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 7
25-05-2019--22-04-44  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 4
25-05-2019--22-04-46  -  [DB] database returned None for page_id: José_María_Chacón, passage_idx: 1
25-05-2019--22-04-46  -  [DB] database returned None for page_id: Sophia_Abrahão, passage_idx: 0
25-05-2019--22-04-47  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 6
25-05-2019--22-04-47  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 0
25-05-2019--22-04-49  -  [DB] database returned None for page_id: José_Aldo, passage_idx: 4
25-05-2019--22-04-51  -  [DB] database returned None for page_id: Thénardiers, passage_idx: 0
25-05-2019--22-04-53  -  [DB] database returned None for page_id: Formula_König, passage_idx: 0
25-05-2019--22-04-55  -  [DB] database returned None for page_id: Charlotte_Brontë, passage_idx: 0
25-05-2019--22-04-58  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 0
25-05-2019--22-04-58  -  [DB] database returned None for page_id: François_de_Belleforest, passage_idx: 9
25-05-2019--22-05-00  -  [DB] database returned None for page_id: Thérèse_Raquin, passage_idx: 0
25-05-2019--22-05-03  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 20
25-05-2019--22-05-04  -  [DB] database returned None for page_id: Björk, passage_idx: 16
25-05-2019--22-05-06  -  [DB] database returned None for page_id: Chris_Pérez, passage_idx: 0
25-05-2019--22-05-09  -  [DB] database returned None for page_id: Kantō_region, passage_idx: 0
25-05-2019--22-05-11  -  [DB] database returned None for page_id: Māui_-LRB-mythology-RRB-, passage_idx: 7
25-05-2019--22-05-14  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 7
25-05-2019--22-05-14  -  [DB] database returned None for page_id: Beyoncé, passage_idx: 3
25-05-2019--22-05-16  -  [DB] database returned None for page_id: Christine_Daaé, passage_idx: 0
25-05-2019--22-05-16  -  [DB] database returned None for page_id: Julio_Cortázar, passage_idx: 0
25-05-2019--22-05-16  -  [DB] database returned None for page_id: Björk, passage_idx: 16
25-05-2019--22-05-21  -  [DB] database returned None for page_id: Les_Misérables_-LRB-2012_film-RRB-, passage_idx: 0
